prompt_id,layer,ctx,kv_head,k_kind,rel,bit_class,abs_delta_k,ek_bin,n_queries,max_es_u0,max_es_future,max_es_lifetime,future_amplified,gain_u0,gain_p50,n_es_nonfinite,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_Lfull
seq_0030,4,256,4,numeric,0.1,,0.08203125,"[0.01,0.1)",16,0.01234889030456543,0.02209162712097168,0.02209162712097168,True,0.15053885323477198,0.17263357979700264,0,True,True,True,True
seq_0030,4,256,4,bitflip,,sign,1.640625,"[1,10)",16,0.24697375297546387,0.4418337345123291,0.4418337345123291,True,0.15053638276590525,0.17263314383360012,0,True,True,True,True
seq_0030,4,256,4,bitflip,,exponent,2.7913787911483233e+38,"[10,inf)",16,,2.7949355652024437e+37,2.7949355652024437e+37,False,,0.08907887595040458,13,True,True,True,True
seq_0030,4,256,4,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0005881786346435547,0.0010519027709960938,0.0010519027709960938,True,0.1505737304302031,0.17260742183081249,0,True,True,True,True
seq_0031,18,64,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,64,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,64,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,64,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,64,7,numeric,0.01,,0.03125,"[0.01,0.1)",16,0.001262664794921875,0.007984399795532227,0.007984399795532227,True,0.040405273436207034,0.1318893432574983,0,True,True,True,True
seq_0031,18,64,7,numeric,0.1,,0.234375,"[0.1,1)",16,0.009467601776123047,0.059882164001464844,0.059882164001464844,True,0.04039510091128598,0.1318929036452706,0,True,True,True,True
seq_0031,18,64,7,bitflip,,sign,4.78125,"[1,10)",16,0.1931447982788086,1.2215980291366577,1.2215980291366577,True,0.04039629767921949,0.13189198612384906,0,True,True,True,True
seq_0031,18,64,7,bitflip,,exponent,2.390625,"[1,10)",16,0.0965723991394043,0.6107990741729736,0.6107990741729736,True,0.04039629767921104,0.13189198612382147,0,True,True,True,True
seq_0031,18,64,7,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.0006313323974609375,0.003992319107055664,0.003992319107055664,True,0.04040527343491407,0.13188171385874708,0,True,True,True,True
seq_0031,18,256,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,256,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,256,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,256,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0031,18,256,7,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.00026154518127441406,0.00042057037353515625,0.00042057037353515625,True,0.1339111327439375,0.122314453062375,0,True,True,True,True
seq_0031,18,256,7,numeric,0.1,,0.01953125,"[0.01,0.1)",16,0.0026166439056396484,0.004208087921142578,0.004208087921142578,True,0.13397216796189063,0.12221679686874251,0,True,True,True,True
seq_0031,18,256,7,bitflip,,sign,0.39453125,"[0.1,1)",16,0.052852630615234375,0.08500027656555176,0.08500027656555176,True,0.13396310334124462,0.12222501546998724,0,True,True,True,True
seq_0031,18,256,7,bitflip,,exponent,6.712601378713825e+37,"[10,inf)",16,8.99244144696531e+36,2.0395227971770782e+37,2.0395227971770782e+37,True,0.13396358489990234,0.13396358489990234,0,True,True,True,True
seq_0031,18,256,7,bitflip,,mantissa,0.0009765625,"[0.0001,0.001)",16,0.0001308917999267578,0.00021076202392578125,0.00021076202392578125,True,0.13403320298775,0.1215820311255,0,True,True,True,True
seq_0032,31,64,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,64,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,64,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,64,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,64,0,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0010247230529785156,0.0036468505859375,0.0036468505859375,True,0.06558227538642775,0.12222290038280274,0,True,True,True,True
seq_0032,31,64,0,numeric,0.1,,0.21875,"[0.1,1)",16,0.014349937438964844,0.0510563850402832,0.0510563850402832,True,0.06559971400639654,0.12222508021707518,0,True,True,True,True
seq_0032,31,64,0,bitflip,,sign,4.46875,"[1,10)",16,0.2931532859802246,1.0430083274841309,1.0430083274841309,True,0.06560073532423139,0.12222450096287693,0,True,True,True,True
seq_0032,31,64,0,bitflip,,exponent,2.234375,"[1,10)",16,0.1465768814086914,0.5215039253234863,0.5215039253234863,True,0.06560084202903532,0.1222246076676682,0,True,True,True,True
seq_0032,31,64,0,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.0010251998901367188,0.0036468505859375,0.0036468505859375,True,0.06561279296455079,0.12222290038280274,0,True,True,True,True
seq_0032,31,256,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,256,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,256,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,256,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0032,31,256,0,numeric,0.01,,0.0009765625,"[0.0001,0.001)",16,6.580352783203125e-05,0.0001316070556640625,0.0001316070556640625,True,0.067382812431,0.08789062491,0,True,True,True,True
seq_0032,31,256,0,numeric,0.1,,0.00830078125,"[0.001,0.01)",16,0.000553131103515625,0.001140594482421875,0.001140594482421875,True,0.06663602940373702,0.10498046873735294,0,True,True,True,True
seq_0032,31,256,0,bitflip,,sign,0.1630859375,"[0.1,1)",16,0.010867118835449219,0.02477550506591797,0.02477550506591797,True,0.06663430950557944,0.09598381362216594,0,True,True,True,True
seq_0032,31,256,0,bitflip,,exponent,2.774763441201012e+37,"[10,inf)",16,1.8490059405229973e+36,4.215350549116587e+36,4.215350549116587e+36,True,0.0666365252283519,0.09598422478772924,0,True,True,True,True
seq_0032,31,256,0,bitflip,,mantissa,0.00048828125,"[0.0001,0.001)",16,3.1948089599609375e-05,7.390975952148438e-05,7.390975952148438e-05,True,0.065429687366,0.096679687302,0,True,True,True,True
seq_0033,4,64,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,64,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,64,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,64,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,64,5,numeric,0.01,,0.0078125,"[0.001,0.01)",16,0.0011973381042480469,0.0018124580383300781,0.0018124580383300781,True,0.1532592773241328,0.1532592773241328,0,True,True,True,True
seq_0033,4,64,5,numeric,0.1,,0.06640625,"[0.01,0.1)",16,0.010179996490478516,0.015224218368530273,0.015224218368530273,True,0.15329877067783854,0.15329877067783854,0,True,True,True,True
seq_0033,4,64,5,bitflip,,sign,1.3203125,"[1,10)",16,0.20240211486816406,0.3172788619995117,0.3172788619995117,True,0.15329864321364128,0.15329864321364128,0,True,True,True,True
seq_0033,4,64,5,bitflip,,exponent,2.246395312876508e+38,"[10,inf)",16,,2.9007668967432177e+37,2.9007668967432177e+37,False,,0.1187718408347587,14,True,True,True,True
seq_0033,4,64,5,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.000598907470703125,0.00093841552734375,0.00093841552734375,True,0.15332031246074998,0.15332031246074998,0,True,True,True,True
seq_0033,4,256,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,256,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,256,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,256,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0033,4,256,5,numeric,0.01,,0.005859375,"[0.001,0.01)",16,0.0006918907165527344,0.0020875930786132812,0.0020875930786132812,True,0.11808268227151388,0.21679687496299999,0,True,True,True,True
seq_0033,4,256,5,numeric,0.1,,0.05078125,"[0.01,0.1)",16,0.005996227264404297,0.01809406280517578,0.01809406280517578,True,0.11807955228132859,0.2168250450678456,0,True,True,True,True
seq_0033,4,256,5,bitflip,,sign,0.984375,"[0.1,1)",16,0.11623620986938477,0.35074806213378906,0.35074806213378906,True,0.11808122907354077,0.2168278769839067,0,True,True,True,True
seq_0033,4,256,5,bitflip,,exponent,1.674827274688994e+38,"[10,inf)",16,1.97765789846426e+37,2.8797474750805933e+37,2.8797474750805933e+37,True,0.11808130476209852,0.07457766457209511,0,True,True,True,True
seq_0033,4,256,5,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.0002307891845703125,0.0006957054138183594,0.0006957054138183594,True,0.1181640624395,0.216796874889,0,True,True,True,True
seq_0034,18,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,64,1,numeric,0.01,,0.03125,"[0.01,0.1)",16,0.013120174407958984,0.012602269649505615,0.013120174407958984,False,0.41984558104125247,0.3121223449607152,0,True,True,True,True
seq_0034,18,64,1,numeric,0.1,,0.4375,"[0.1,1)",16,0.18368202447891235,0.18368196487426758,0.18368202447891235,False,0.4198446273794115,0.3052159718097795,0,True,True,True,True
seq_0034,18,64,1,bitflip,,sign,8.5,"[1,10)",16,3.5686795711517334,3.5686795711517334,3.5686795711517334,False,0.4198446554295663,0.30521603191596536,0,True,True,True,True
seq_0034,18,64,1,bitflip,,exponent,4.25,"[1,10)",16,1.7843396663665771,1.7843396663665771,1.7843396663665771,False,0.4198446273802723,0.30521600386668485,0,True,True,True,True
seq_0034,18,64,1,bitflip,,mantissa,0.03125,"[0.01,0.1)",16,0.013120174407958984,0.012602269649505615,0.013120174407958984,False,0.41984558104125247,0.3121223449607152,0,True,True,True,True
seq_0034,18,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0034,18,256,1,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0034313201904296875,0.004294395446777344,0.004294395446777344,True,0.21960449217344533,0.1339721679601758,0,True,True,True,True
seq_0034,18,256,1,numeric,0.1,,0.140625,"[0.1,1)",16,0.030879974365234375,0.03864765167236328,0.03864765167236328,True,0.2195909288178829,0.13396538628376958,0,True,True,True,True
seq_0034,18,256,1,bitflip,,sign,2.75,"[1,10)",16,0.6038713455200195,0.7557897567749023,0.7557897567749023,True,0.21958958018901814,0.1339634982021885,0,True,True,True,True
seq_0034,18,256,1,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0034,18,256,1,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.00171661376953125,0.0021467208862304688,0.0021467208862304688,True,0.219726562471875,0.13391113279535938,0,True,True,True,True
seq_0035,31,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,64,1,numeric,0.01,,0.000244140625,"[0.0001,0.001)",16,2.288818359375e-05,5.53131103515625e-05,5.53131103515625e-05,True,0.093749999616,0.109374999552,0,True,True,True,True
seq_0035,31,64,1,numeric,0.1,,0.003662109375,"[0.001,0.01)",16,0.00033855438232421875,0.000823974609375,0.000823974609375,True,0.09244791664142223,0.11119791663630223,0,True,True,True,True
seq_0035,31,64,1,bitflip,,sign,0.07177734375,"[0.01,0.1)",16,0.006642341613769531,0.016157150268554688,0.016157150268554688,True,0.09254092261775833,0.11118197278756665,0,True,True,True,True
seq_0035,31,64,1,bitflip,,exponent,1.2212282211273915e+37,"[10,inf)",16,1.130021378420638e+36,2.7491563920161616e+36,2.7491563920161616e+36,True,0.09253154806539315,0.11117596528968032,0,True,True,True,True
seq_0035,31,64,1,bitflip,,mantissa,0.000244140625,"[0.0001,0.001)",16,2.288818359375e-05,5.435943603515625e-05,5.435943603515625e-05,True,0.093749999616,0.11328124953600001,0,True,True,True,True
seq_0035,31,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0035,31,256,1,numeric,0.01,,0.0078125,"[0.001,0.01)",16,0.000591278076171875,0.0008792877197265625,0.0008792877197265625,True,0.0756835937403125,0.07385253905304687,0,True,True,True,True
seq_0035,31,256,1,numeric,0.1,,0.0859375,"[0.01,0.1)",16,0.006497383117675781,0.009258270263671875,0.009258270263671875,True,0.07560591264116567,0.059725674715214096,0,True,True,True,True
seq_0035,31,256,1,bitflip,,sign,1.703125,"[1,10)",16,0.12877845764160156,0.18346691131591797,0.18346691131591797,True,0.07561303934915285,0.05973101974623786,0,True,True,True,True
seq_0035,31,256,1,bitflip,,exponent,2.8977170308111166e+38,"[10,inf)",16,2.191064341711482e+37,2.961438682711101e+37,2.961438682711101e+37,True,0.07561346806517434,0.09253155419585901,5,True,True,True,True
seq_0035,31,256,1,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0002956390380859375,0.00043964385986328125,0.00043964385986328125,True,0.075683593730625,0.07373046873112499,0,True,True,True,True
seq_0036,4,64,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,64,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,64,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,64,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,64,4,numeric,0.01,,0.0078125,"[0.001,0.01)",16,0.000960230827331543,0.0017695426940917969,0.0017695426940917969,True,0.12290954588270507,0.13949584959151953,0,True,True,True,True
seq_0036,4,64,4,numeric,0.1,,0.09375,"[0.01,0.1)",16,0.011523246765136719,0.02123403549194336,0.02123403549194336,True,0.12291463216014724,0.13948694864760067,0,True,True,True,True
seq_0036,4,64,4,bitflip,,sign,1.921875,"[1,10)",16,0.23622703552246094,0.43529486656188965,0.43529486656188965,True,0.12291488027178563,0.1394879100767821,0,True,True,True,True
seq_0036,4,64,4,bitflip,,exponent,3.269900869630893e+38,"[10,inf)",16,,2.935370969298128e+37,2.935370969298128e+37,False,,0.0897694176774684,13,True,True,True,True
seq_0036,4,64,4,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0004801750183105469,0.0008847713470458984,0.0008847713470458984,True,0.12292480465603124,0.13946533199554687,0,True,True,True,True
seq_0036,4,256,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,256,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,256,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,256,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0036,4,256,4,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.00029271841049194336,0.00033715367317199707,0.00033715367317199707,True,0.14987182609514063,0.11874389642357812,0,True,True,True,True
seq_0036,4,256,4,numeric,0.1,,0.02734375,"[0.01,0.1)",16,0.004097402095794678,0.004720449447631836,0.004720449447631836,True,0.14984784806929663,0.11877005440413856,0,True,True,True,True
seq_0036,4,256,4,bitflip,,sign,0.53515625,"[0.1,1)",16,0.08019089698791504,0.09238588809967041,0.09238588809967041,True,0.14984576371436417,0.11877182452325834,0,True,True,True,True
seq_0036,4,256,4,bitflip,,exponent,9.105211771126674e+37,"[10,inf)",16,1.3643782989834644e+37,1.5718644336324404e+37,1.5718644336324404e+37,True,0.1498458611704137,0.11877183844573307,0,True,True,True,True
seq_0036,4,256,4,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.00029265880584716797,0.00033718347549438477,0.00033718347549438477,True,0.14984130851703126,0.11876678460716016,0,True,True,True,True
seq_0037,18,64,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,64,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,64,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,64,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,64,7,numeric,0.01,,0.00048828125,"[0.0001,0.001)",16,1.9669532775878906e-05,6.708502769470215e-05,6.708502769470215e-05,True,0.0402832030425,0.0759277342195,0,True,True,True,True
seq_0037,18,64,7,numeric,0.1,,0.00439453125,"[0.001,0.01)",16,0.00017756223678588867,0.0006038844585418701,0.0006038844585418701,True,0.04040527342830555,0.07595486109382715,0,True,True,True,True
seq_0037,18,64,7,bitflip,,sign,0.087890625,"[0.01,0.1)",16,0.0035504698753356934,0.01207759976387024,0.01207759976387024,True,0.04039645724780427,0.07595893012066353,0,True,True,True,True
seq_0037,18,64,7,bitflip,,exponent,1.4953814952580304e+37,"[10,inf)",16,6.040778584616152e+35,2.0548972756430913e+36,2.0548972756430913e+36,True,0.04039623737335205,0.07595873408847385,0,True,True,True,True
seq_0037,18,64,7,bitflip,,mantissa,0.000244140625,"[0.0001,0.001)",16,9.834766387939453e-06,3.254413604736328e-05,3.254413604736328e-05,True,0.04028320296,0.06835937472,0,False,True,True,True
seq_0037,18,256,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,256,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,256,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,256,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0037,18,256,7,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.002201080322265625,0.004661083221435547,0.004661083221435547,True,0.14086914061598438,0.14500427245165723,0,True,True,True,True
seq_0037,18,256,7,numeric,0.1,,0.171875,"[0.1,1)",16,0.024211883544921875,0.05127215385437012,0.05127215385437012,True,0.1408691406241804,0.14501259543594605,0,True,True,True,True
seq_0037,18,256,7,bitflip,,sign,3.4375,"[1,10)",16,0.4842371940612793,1.0254433155059814,1.0254433155059814,True,0.1408690019086948,0.14501217928795496,0,True,True,True,True
seq_0037,18,256,7,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0037,18,256,7,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0011005401611328125,0.0023305416107177734,0.0023305416107177734,True,0.14086914060696873,0.1450195312314375,0,True,True,True,True
seq_0038,31,64,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,64,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,64,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,64,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,64,0,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.0003533363342285156,0.0005340576171875,0.0005340576171875,True,0.09045410153934375,0.07141113279421875,0,True,True,True,True
seq_0038,31,64,0,numeric,0.1,,0.05078125,"[0.01,0.1)",16,0.004593849182128906,0.006943225860595703,0.006943225860595703,True,0.09046349158475703,0.07146747295532341,0,True,True,True,True
seq_0038,31,64,0,bitflip,,sign,1.0234375,"[1,10)",16,0.09257984161376953,0.13993024826049805,0.13993024826049805,True,0.09045969256909099,0.07147030429978703,0,True,True,True,True
seq_0038,31,64,0,bitflip,,exponent,1.7412886744782398e+38,"[10,inf)",16,1.5751688184520554e+37,2.3807895505657203e+37,2.3807895505657203e+37,True,0.09045994736766087,0.07147026062011719,0,True,True,True,True
seq_0038,31,64,0,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0003533363342285156,0.0005340576171875,0.0005340576171875,True,0.09045410153934375,0.0715332031066875,0,True,True,True,True
seq_0038,31,256,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,256,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,256,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,256,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0038,31,256,0,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.0001125335693359375,0.0006747245788574219,0.0006747245788574219,True,0.028808593742624997,0.07214355466903125,0,True,True,True,True
seq_0038,31,256,0,numeric,0.1,,0.05078125,"[0.01,0.1)",16,0.0014638900756835938,0.008766651153564453,0.008766651153564453,True,0.028827373797509246,0.0721529447101176,0,True,True,True,True
seq_0038,31,256,0,bitflip,,sign,0.9921875,"[0.1,1)",16,0.028604507446289062,0.17128467559814453,0.17128467559814453,True,0.028829739788356772,0.07216085599156113,0,True,True,True,True
seq_0038,31,256,0,bitflip,,exponent,1.6881195546468432e+38,"[10,inf)",16,4.866813622769627e+36,2.8909456469528895e+37,2.8909456469528895e+37,True,0.02882979235311193,0.08493567639448511,4,True,True,True,True
seq_0038,31,256,0,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,5.6743621826171875e-05,0.0003371238708496094,0.0003371238708496094,True,0.029052734360125,0.072021484338125,0,True,True,True,True
seq_0039,4,64,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,64,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,64,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,64,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,64,5,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0010142326354980469,0.002826690673828125,0.002826690673828125,True,0.06491088866772071,0.08700561522880665,0,True,True,True,True
seq_0039,4,64,5,numeric,0.1,,0.203125,"[0.1,1)",16,0.013184905052185059,0.03674936294555664,0.03674936294555664,True,0.06491030179505304,0.08700678898695147,0,True,True,True,True
seq_0039,4,64,5,bitflip,,sign,4.03125,"[1,10)",16,0.2616691589355469,0.7293334007263184,0.7293334007263184,True,0.06491017896073971,0.08700733036955811,0,True,True,True,True
seq_0039,4,64,5,bitflip,,exponent,2.015625,"[1,10)",16,0.13083457946777344,0.3646667003631592,0.3646667003631592,True,0.06491017896072361,0.0870073895121298,0,True,True,True,True
seq_0039,4,64,5,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.0010142326354980469,0.0028269290924072266,0.0028269290924072266,True,0.06491088866772071,0.08700561522880665,0,True,True,True,True
seq_0039,4,256,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,256,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,256,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,256,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0039,4,256,5,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0017156600952148438,0.0037114620208740234,0.0037114620208740234,True,0.10980224608672266,0.15054321288099023,0,True,True,True,True
seq_0039,4,256,5,numeric,0.1,,0.125,"[0.1,1)",16,0.013724327087402344,0.029692888259887695,0.029692888259887695,True,0.10979461669834038,0.15053749084352225,0,True,True,True,True
